!omamer-version: 2.1.0
!query-md5: b1022a2eef4c4ef7c94a073929431510
!date-run: 2025-08-14T14:31:03.907264
!db-path: omamer_databases/Saccharomyceta.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: saccharomyceta
!db-info-database_hash: cff59319f81d8a72e30d5c49daa09a9a
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A7F061|A7F061_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	58	N/A	N/A
tr|A7F062|A7F062_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	298	N/A	N/A
tr|A7F063|A7F063_SCLS1	HOG:E0484274	saccharomyceta	3086.9388121734914	474	1.0	0.9999466072745713	474	480	498	1.0
tr|A7F064|A7F064_SCLS1	HOG:E0801468.10seb.7255a	saccharomyceta	3269.491731503197	523	1.0	0.9999208372049564	523	529	521	1.0
tr|A7F065|A7F065_SCLS1	HOG:E0475021	Pezizomycotina	1817.287094814578	292	1.0	0.9999413347703634	292	298	294	1.0
tr|A7F066|A7F066_SCLS1	HOG:E0466284	leotiomyceta	7990.9596629568505	1615	1.0	0.9997609787643592	1615	1622	1614	1.0
tr|A7F067|A7F067_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	144	N/A	N/A
tr|A7F068|A7F068_SCLS1	HOG:E0802609.6g.19h.77b.45b	Pezizomycotina	3520.836326127169	567	1.0	0.999949763880836	373	573	572	1.0
tr|A7F069|A7F069_SCLS1	HOG:E0805614.5d	saccharomyceta	1745.1452302771452	283	1.0	0.9999219155292415	283	289	292	1.0
tr|A7F070|A7F070_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A7F071|A7F071_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	83	N/A	N/A
tr|A7F072|A7F072_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	69	N/A	N/A
tr|A7F073|A7F073_SCLS1	HOG:E0805568.3a	saccharomyceta	4058.2207260723912	712	1.0	0.9998942677961186	712	719	617	1.0
tr|A7F074|A7F074_SCLS1	HOG:E0477637.2a	sordariomyceta	7608.569390931788	1479	1.0	0.9998998192853884	1357	1485	1420	1.0
sp|A7F075|MCA1_SCLS1	HOG:E0813522.1b.4a.2c.8b.3b	Helotiales	2603.2119547330553	427	1.0	0.9999989060023968	94	433	431	1.0
tr|A7F076|A7F076_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	72	N/A	N/A
tr|A7F077|A7F077_SCLS1	HOG:E0475053	Pezizomycotina	2563.4403573898094	446	1.0	0.9998819830493942	446	454	567	1.0
tr|A7F078|A7F078_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	109	N/A	N/A
tr|A7F079|A7F079_SCLS1	HOG:E0441632	Sclerotiniaceae	4839.594534789757	482	1.0	0.9999980439699016	482	488	399	1.0
sp|A7F080|EIF3K_SCLS1	HOG:E0802500	saccharomyceta	1792.7297535994292	240	1.0	0.999974001099941	240	246	245	1.0
tr|A7F081|A7F081_SCLS1	HOG:E0807586.3a.4b	saccharomyceta	2298.9298268354883	405	1.0	0.999904508742163	405	411	423	1.0
tr|A7F082|A7F082_SCLS1	HOG:E0802068	saccharomyceta	5428.002502095559	1068	1.0	0.9997184288403899	1068	1074	1115	1.0
tr|A7F083|A7F083_SCLS1	HOG:E0818729.1d.2d	saccharomyceta	3458.7863064004077	599	1.0	0.9998997816694251	599	605	601	1.0
tr|A7F084|A7F084_SCLS1	HOG:E0802829	saccharomyceta	5871.640931240264	1172	1.0	0.9996977212525203	1172	1178	1139	1.0
tr|A7F085|A7F085_SCLS1	HOG:E0794290.1a	saccharomyceta	1627.2813078839988	258	1.0	0.9999338147123407	258	264	260	1.0
tr|A7F086|A7F086_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	127	N/A	N/A
tr|A7F087|A7F087_SCLS1	HOG:E0484023.11a	Helotiales	2643.7441285922323	429	1.0	0.9999991160248594	104	465	464	1.0
tr|A7F088|A7F088_SCLS1	HOG:E0441633	Sclerotiniaceae	4840.238377342848	498	1.0	0.9999973762865506	498	510	443	1.0
tr|A7F089|A7F089_SCLS1	HOG:E0440902	Sclerotiniaceae	1202.6410625415542	111	1.0	0.9999994044139123	111	117	119	1.0
tr|A7F090|A7F090_SCLS1	HOG:E0793151.5a	saccharomyceta	4336.234754108471	864	1.0	0.9997852191181279	864	870	869	1.0
tr|A7F091|A7F091_SCLS1	HOG:E1027414.2c.18b	saccharomyceta	3527.1023167484946	505	1.0	0.9999548577092174	505	511	508	1.0
tr|A7F092|A7F092_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	221	N/A	N/A
tr|A7F093|A7F093_SCLS1	HOG:E0482043.5b.1b	leotiomyceta	3327.530492434007	558	1.0	0.9999386922489323	350	564	563	1.0
tr|A7F094|A7F094_SCLS1	HOG:E0441634	Sclerotiniaceae	820.8731372066713	71	1.0	0.9999994827805029	71	77	87	1.0
tr|A7F095|A7F095_SCLS1	HOG:E0801758	saccharomyceta	4392.135081916554	810	1.0	0.9998472070912009	810	816	898	1.0
tr|A7F096|A7F096_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	66	N/A	N/A
tr|A7F097|A7F097_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	57	N/A	N/A
tr|A7F098|A7F098_SCLS1	HOG:E1027997.5b	saccharomyceta	3799.9463919455725	517	1.0	0.9999632523383902	517	523	520	1.0
tr|A7F099|A7F099_SCLS1	HOG:E0464753	sordariomyceta	1022.6636725432716	143	1.0	0.9999897809966009	143	149	147	1.0
tr|A7F0A0|A7F0A0_SCLS1	HOG:E0805702.3b.1b	saccharomyceta	2044.8889817634522	328	1.0	0.9999334009367428	328	334	384	1.0
tr|A7F0A1|A7F0A1_SCLS1	HOG:E0831173.1b	saccharomyceta	1209.1521210719668	170	1.0	0.9999683461667715	170	176	197	1.0
tr|A7F0A2|A7F0A2_SCLS1	HOG:E0474660	Pezizomycotina	6049.823173315859	1160	1.0	0.9997318546046717	1160	1166	1268	1.0
tr|A7F0A3|A7F0A3_SCLS1	HOG:E0441867	Sclerotiniaceae	3892.844035634737	386	1.0	0.9999976239249766	386	396	391	1.0
tr|A7F0A4|A7F0A4_SCLS1	HOG:E1027336.2b.8b.17a	Pezizomycotina	1490.2674180850768	209	1.0	0.9999674151716766	201	215	239	1.0
tr|A7F0A5|A7F0A5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	54	N/A	N/A
tr|A7F0A6|A7F0A6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	60	N/A	N/A
tr|A7F0A7|A7F0A7_SCLS1	HOG:E0476461.1b.1b	Sclerotiniaceae	4851.2441793581875	854	1.0	0.9999979123140296	666	863	862	1.0
tr|A7F0A8|A7F0A8_SCLS1	HOG:E0802444	saccharomyceta	6673.339287847798	1355	1.0	0.9997488852321157	1355	1361	1444	1.0
tr|A7F0A9|A7F0A9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	53	N/A	N/A
tr|A7F0B0|A7F0B0_SCLS1	HOG:E0820615.1a	saccharomyceta	2083.371506208989	252	1.0	0.9999893202010487	252	258	250	1.0
tr|A7F0B1|A7F0B1_SCLS1	HOG:E0805589.8f	saccharomyceta	2962.743567957312	463	1.0	0.9999452875811875	463	469	456	1.0
tr|A7F0B2|A7F0B2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	104	N/A	N/A
tr|A7F0B3|A7F0B3_SCLS1	HOG:E0477608.2b	Pezizomycotina	4012.9735363258665	696	1.0	0.9998893714515451	678	702	787	1.0
tr|A7F0B4|A7F0B4_SCLS1	HOG:E0795336	saccharomyceta	4195.105340604854	730	1.0	0.99989903248482	730	736	743	1.0
tr|A7F0B5|A7F0B5_SCLS1	HOG:E0468068.2b	sordariomyceta	6511.724625123755	1058	1.0	0.9999543154124112	733	1064	1404	1.0
tr|A7F0B6|A7F0B6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	62	N/A	N/A
tr|A7F0B7|A7F0B7_SCLS1	HOG:E0478215.1b	Pezizomycotina	1323.3253674254743	183	1.0	0.9999912542885019	183	189	158	1.0
tr|A7F0B8|A7F0B8_SCLS1	HOG:E0802866.5d	saccharomyceta	1457.3658145763147	150	1.0	0.9999959312066221	150	156	154	1.0
tr|A7F0B9|A7F0B9_SCLS1	HOG:E1027844.1b.4f	saccharomyceta	1010.2205301218746	114	1.0	0.9999939657725327	114	120	119	1.0
tr|A7F0C0|A7F0C0_SCLS1	HOG:E0794465	saccharomyceta	61.506992039689464	19	0.2993091621140231	0.3014460787219216	19	69	812	0.8529411764705882
tr|A7F0C1|A7F0C1_SCLS1	HOG:E0794465	saccharomyceta	3271.4271116211185	573	1.0	0.99985877713462	573	579	812	1.0
tr|A7F0C2|A7F0C2_SCLS1	HOG:E1027539.2c.11a	saccharomyceta	4787.600456328367	815	1.0	0.9998993083352185	815	821	854	1.0
tr|A7F0C3|A7F0C3_SCLS1	HOG:E0442520	Leotiomycetes	5280.209495362999	645	1.0	0.9999907339343411	645	655	699	1.0
tr|A7F0C4|A7F0C4_SCLS1	HOG:E0805785.19a	saccharomyceta	1468.7175752123942	191	1.0	0.9999812735195379	191	197	197	1.0
tr|A7F0C5|A7F0C5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	227	N/A	N/A
tr|A7F0C6|A7F0C6_SCLS1	HOG:E0801981.8b.17d	saccharomyceta	983.6603743877855	126	1.0	0.999982170033333	126	132	136	1.0
tr|A7F0C7|A7F0C7_SCLS1	HOG:E0477500.1b.2b	leotiomyceta	2562.9746707437325	455	1.0	0.9999186398057592	369	461	480	1.0
tr|A7F0C8|A7F0C8_SCLS1	HOG:E0476935.1b	leotiomyceta	460.1446028280458	81	0.5325013057066538	0.12940533864546264	11	158	212	0.6369426751592356
tr|A7F0C9|A7F0C9_SCLS1	HOG:E0807517	saccharomyceta	917.8791472997351	111	1.0	0.9999863861559011	111	117	115	1.0
tr|A7F0D0|A7F0D0_SCLS1	HOG:E0803384.6k	saccharomyceta	5418.608246480583	778	1.0	0.999946378444127	778	784	783	1.0
tr|A7F0D1|A7F0D1_SCLS1	HOG:E0803170.8c.19b	saccharomyceta	1965.4752903807475	264	1.0	0.9999711893066744	264	270	267	1.0
tr|A7F0D2|A7F0D2_SCLS1	HOG:E0477665.1a	saccharomyceta	3676.0591753435715	592	1.0	0.9999128312740726	592	598	624	1.0
tr|A7F0D3|A7F0D3_SCLS1	HOG:E0803271	saccharomyceta	1995.3818264451495	300	1.0	0.9999328680439274	300	306	382	1.0
tr|A7F0D4|A7F0D4_SCLS1	HOG:E0802207.3a.2b.4b	Sclerotiniaceae	2424.0161720009933	340	1.0	0.9999998369974918	52	346	345	1.0
tr|A7F0D5|A7F0D5_SCLS1	HOG:E0802085.4a	saccharomyceta	256.0289338029654	50	0.3962647776324798	0.3967894077523828	50	132	246	0.9389312977099237
tr|A7F0D6|A7F0D6_SCLS1	HOG:E0808044.6c	saccharomyceta	447.4248166260174	86	0.41690241942947137	0.4174279872284168	86	212	292	0.8909952606635071
tr|A7F0D7|A7F0D7_SCLS1	HOG:E0801468.10ese.5527a	saccharomyceta	3289.3287357842773	534	1.0	0.9998897131298795	534	540	499	1.0
tr|A7F0D8|A7F0D8_SCLS1	HOG:E0831997.1b.3b	sordariomyceta	3545.0452359665437	581	1.0	0.9999646942836551	455	587	585	1.0
tr|A7F0D9|A7F0D9_SCLS1	HOG:E1027833.5a.54d	saccharomyceta	2502.9259707320857	355	1.0	0.9999713554438462	355	361	352	1.0
tr|A7F0E0|A7F0E0_SCLS1	HOG:E0479666.1a	sordariomyceta	2540.9379614428294	365	1.0	0.9999960033038853	252	371	370	1.0
tr|A7F0E1|A7F0E1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	102	N/A	N/A
tr|A7F0E2|A7F0E2_SCLS1	HOG:E0441477	Sclerotiniaceae	2163.7384584867627	206	1.0	0.9999987492692158	206	212	205	1.0
tr|A7F0E3|A7F0E3_SCLS1	HOG:E0442361.3o	Sclerotiniaceae	749.4712844510003	111	0.7349686695375264	0.21153819195739026	11	157	489	1.0
tr|A7F0E4|A7F0E4_SCLS1	HOG:E0441478	Sclerotiniaceae	2342.764164701044	222	1.0	0.9999983762442453	222	228	290	1.0
tr|A7F0E5|A7F0E5_SCLS1	HOG:E0441479	Sclerotiniaceae	3577.8289444556135	348	1.0	0.999997620790313	348	354	394	1.0
tr|A7F0E6|A7F0E6_SCLS1	HOG:E0817237.3o	saccharomyceta	2724.9194524338536	306	1.0	0.9999941757949952	306	312	310	1.0
tr|A7F0E7|A7F0E7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	212	N/A	N/A
tr|A7F0E8|A7F0E8_SCLS1	HOG:E0441480	Sclerotiniaceae	2654.598060288608	265	1.0	0.9999985329774262	265	271	278	1.0
tr|A7F0E9|A7F0E9_SCLS1	HOG:E0807576.1a.1a	saccharomyceta	3251.2790129038385	534	1.0	0.9999185332271961	534	540	524	1.0
tr|A7F0F0|A7F0F0_SCLS1	HOG:E0469214	leotiomyceta	3831.893216839777	432	1.0	0.9999931444906645	432	438	486	1.0
tr|A7F0F1|A7F0F1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	911	N/A	N/A
tr|A7F0F2|A7F0F2_SCLS1	HOG:E0442361.3p	Sclerotiniaceae	4078.10144778112	537	1.0	0.9999999623840367	12	543	542	1.0
tr|A7F0F3|A7F0F3_SCLS1	HOG:E0475220	Pezizomycotina	2715.7357849104237	449	1.0	0.9999349902111978	449	455	463	1.0
tr|A7F0F4|A7F0F4_SCLS1	HOG:E0475129	Pezizomycotina	3387.191658393702	516	1.0	0.9999294293179372	516	522	534	1.0
tr|A7F0F5|A7F0F5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	190	N/A	N/A
tr|A7F0F6|A7F0F6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	149	N/A	N/A
tr|A7F0F7|A7F0F7_SCLS1	HOG:E0466201.3b	sordariomyceta	2937.2216706145064	542	1.0	0.9999524722302031	411	548	580	1.0
tr|A7F0F8|A7F0F8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	83	N/A	N/A
tr|A7F0F9|A7F0F9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	64	N/A	N/A
tr|A7F0G0|A7F0G0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	85	N/A	N/A
tr|A7F0G1|A7F0G1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	60	N/A	N/A
tr|A7F0G2|A7F0G2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	178	N/A	N/A
tr|A7F0G3|A7F0G3_SCLS1	HOG:E0475221	Pezizomycotina	267.1162453128017	74	0.27924101614785096	0.24327565634895315	64	269	643	0.8917910447761194
tr|A7F0G4|A7F0G4_SCLS1	HOG:E0472518.2i.10e	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	8430.58561621208	1427	1.0	0.9999997774388829	71	1433	1432	1.0
tr|A7F0G5|A7F0G5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	48	N/A	N/A
tr|A7F0G6|A7F0G6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	55	N/A	N/A
tr|A7F0G7|A7F0G7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	240	N/A	N/A
tr|A7F0G8|A7F0G8_SCLS1	HOG:E0441481	Sclerotiniaceae	4809.183662842121	506	1.0	0.9999967462191631	506	512	535	1.0
tr|A7F0G9|A7F0G9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	326	N/A	N/A
tr|A7F0H0|A7F0H0_SCLS1	HOG:E0804559.9a.18b.35b	leotiomyceta	1342.3977213869096	215	1.0	0.9999992226034224	47	221	282	1.0
tr|A7F0H1|A7F0H1_SCLS1	HOG:E0478234.1b.1a	Helotiales	2135.37851330896	334	1.0	0.9999987304612341	244	340	309	1.0
tr|A7F0H2|A7F0H2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	68	N/A	N/A
tr|A7F0H3|A7F0H3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	76	N/A	N/A
tr|A7F0H4|A7F0H4_SCLS1	HOG:E0471051.2d	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	1665.3711021144334	190	1.0	0.9999994294912213	182	196	195	1.0
tr|A7F0H5|A7F0H5_SCLS1	HOG:E0464487.1d	Leotiomycetes	604.9950507299187	77	0.7475318366987286	0.15789467414883288	6	109	235	0.9537037037037037
tr|A7F0H6|A7F0H6_SCLS1	HOG:E0465612.1c	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	981.2080563028537	96	1.0	0.9999998714787915	41	102	101	1.0
tr|A7F0H7|A7F0H7_SCLS1	HOG:E0469233.2a	Leotiomycetes	7956.301227070349	1186	1.0	0.9999889126947784	1178	1193	1192	1.0
tr|A7F0H8|A7F0H8_SCLS1	HOG:E1029664.1a	leotiomyceta	3488.093969006918	441	1.0	0.9999808158586494	387	447	446	1.0
tr|A7F0H9|A7F0H9_SCLS1	HOG:E0483985.2b	saccharomyceta	3433.5538599968563	562	1.0	0.9999102984658681	562	568	556	1.0
tr|A7F0I0|A7F0I0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1397	N/A	N/A
tr|A7F0I1|A7F0I1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	139	N/A	N/A
tr|A7F0I2|A7F0I2_SCLS1	HOG:E1028014.1b.1a	saccharomyceta	4995.7900528544615	580	1.0	0.9999859598416488	580	586	602	1.0
tr|A7F0I3|A7F0I3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	88	N/A	N/A
tr|A7F0I4|A7F0I4_SCLS1	HOG:E0442135	Helotiales	2071.2586497568573	196	1.0	0.9999985455160806	196	202	237	1.0
tr|A7F0I5|A7F0I5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A7F0I6|A7F0I6_SCLS1	HOG:E0441936	Helotiales	4212.910222415035	493	1.0	0.9999941005630684	493	499	533	1.0
tr|A7F0I7|A7F0I7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	59	N/A	N/A
tr|A7F0I8|A7F0I8_SCLS1	HOG:E0802435.4a	saccharomyceta	1839.5742424204816	245	1.0	0.9999792892774668	245	251	257	1.0
tr|A7F0I9|A7F0I9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	198	N/A	N/A
tr|A7F0J0|A7F0J0_SCLS1	HOG:E0441962.1b	Sclerotiniaceae	3075.503127806712	368	1.0	0.9999983981868905	318	374	371	1.0
tr|A7F0J1|A7F0J1_SCLS1	HOG:E0441841	Sclerotiniaceae	2796.4447391219087	368	0.6653981410531141	0.6654514632587124	368	559	1548	0.9408602150537635
tr|A7F0J2|A7F0J2_SCLS1	HOG:E0442515	Leotiomycetes	4841.386221556889	593	1.0	0.9999923451514415	593	599	609	1.0
tr|A7F0J3|A7F0J3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	164	N/A	N/A
tr|A7F0J4|A7F0J4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	108	N/A	N/A
tr|A7F0J5|A7F0J5_SCLS1	HOG:E0802603.7am	saccharomyceta	4130.746557663863	552	1.0	0.9999684245333621	552	558	521	1.0
tr|A7F0J6|A7F0J6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	38	N/A	N/A
tr|A7F0J7|A7F0J7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	171	N/A	N/A
tr|A7F0J8|A7F0J8_SCLS1	HOG:E0441482	Sclerotiniaceae	2419.8044575806407	228	1.0	0.9999985235734353	228	234	242	1.0
tr|A7F0J9|A7F0J9_SCLS1	HOG:E0441483	Sclerotiniaceae	4611.358197012051	484	1.0	0.9999967995084446	484	490	532	1.0
tr|A7F0K0|A7F0K0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	30	N/A	N/A
tr|A7F0K1|A7F0K1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	479	N/A	N/A
tr|A7F0K2|A7F0K2_SCLS1	HOG:E0441072	Sclerotiniaceae	2869.5255218825096	345	1.0	0.9999979938152835	345	360	370	1.0
tr|A7F0K3|A7F0K3_SCLS1	HOG:E0441484	Sclerotiniaceae	6600.087029975801	717	1.0	0.9999956146055964	717	723	750	1.0
tr|A7F0K4|A7F0K4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	76	N/A	N/A
tr|A7F0K5|A7F0K5_SCLS1	HOG:E0441485	Sclerotiniaceae	2431.4673792966732	247	1.0	0.999998608209353	247	254	251	1.0
tr|A7F0K6|A7F0K6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	96	N/A	N/A
tr|A7F0K7|A7F0K7_SCLS1	HOG:E0472518	leotiomyceta	743.634096324405	138	0.8621281923206353	0.8624606631062404	138	166	1294	0.9757575757575757
tr|A7F0K8|A7F0K8_SCLS1	HOG:E0470445	leotiomyceta	3501.9600071146215	408	1.0	0.9999891446598862	408	414	420	1.0
tr|A7F0K9|A7F0K9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	257	N/A	N/A
tr|A7F0L0|A7F0L0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	558	N/A	N/A
tr|A7F0L1|A7F0L1_SCLS1	HOG:E0802496.2a	saccharomyceta	7261.124050492577	1488	1.0	0.9996391187161562	1488	1494	1487	1.0
tr|A7F0L2|A7F0L2_SCLS1	HOG:E0802488	saccharomyceta	7003.673592765791	1218	1.0	0.9998642408533086	1218	1224	1213	1.0
tr|A7F0L3|A7F0L3_SCLS1	HOG:E0832113.1b	saccharomyceta	3203.5612848880965	517	1.0	0.9999210158807826	517	523	416	1.0
tr|A7F0L4|A7F0L4_SCLS1	HOG:E0441486	Sclerotiniaceae	3201.9995244099746	306	1.0	0.9999984577454992	306	312	269	1.0
tr|A7F0L5|A7F0L5_SCLS1	HOG:E0465877	leotiomyceta	446.1642125968372	95	0.5152419946954704	0.5162542402281313	95	190	358	0.783068783068783
tr|A7F0L6|A7F0L6_SCLS1	HOG:E0477524	saccharomyceta	1612.269551224183	256	1.0	0.9999222854195485	256	262	309	1.0
tr|A7F0L7|A7F0L7_SCLS1	HOG:E0793800.2c	saccharomyceta	1109.7657278031843	175	1.0	0.9999753991599153	175	181	192	1.0
tr|A7F0L8|A7F0L8_SCLS1	HOG:E0802230.8a	saccharomyceta	3908.8996094770328	633	1.0	0.9998925907510823	633	639	635	1.0
tr|A7F0L9|A7F0L9_SCLS1	HOG:E0801600	saccharomyceta	6648.346638195533	1224	1.0	0.9998128229659601	1224	1231	1192	1.0
tr|A7F0M0|A7F0M0_SCLS1	HOG:E0802781.2c	saccharomyceta	2901.177308677898	457	1.0	0.9999350090191795	457	463	482	1.0
tr|A7F0M1|A7F0M1_SCLS1	HOG:E0801751.3i	saccharomyceta	1201.945027988475	144	1.0	0.9999911100939755	144	150	149	1.0
tr|A7F0M2|A7F0M2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	30	N/A	N/A
tr|A7F0M3|A7F0M3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7F0M4|A7F0M4_SCLS1	HOG:E0793048.4bo	saccharomyceta	3308.7649137722888	504	1.0	0.9999676972914023	504	510	465	1.0
tr|A7F0M5|A7F0M5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	42	N/A	N/A
tr|A7F0M6|A7F0M6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	31	N/A	N/A
tr|A7F0M7|A7F0M7_SCLS1	HOG:E0475552.2b	sordariomyceta	4262.42559246971	744	1.0	0.9999530866242724	569	754	771	1.0
tr|A7F0M8|A7F0M8_SCLS1	HOG:E1029029.1b.4a.9b	Pezizomycotina	4821.515414158801	702	1.0	0.9999582556845809	635	708	692	1.0
tr|A7F0M9|A7F0M9_SCLS1	HOG:E0465317	sordariomyceta	1625.435429877809	208	1.0	0.999986872028762	208	214	244	1.0
tr|A7F0N0|A7F0N0_SCLS1	HOG:E0802251.2a.2a	saccharomyceta	4836.252933612027	931	1.0	0.9997986699597186	931	937	964	1.0
tr|A7F0N1|A7F0N1_SCLS1	HOG:E0793263.4a	saccharomyceta	5214.93597598538	959	1.0	0.9998082839730391	959	965	1011	1.0
tr|A7F0N2|A7F0N2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	157	N/A	N/A
tr|A7F0N3|A7F0N3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	64	N/A	N/A
tr|A7F0N4|A7F0N4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	44	N/A	N/A
tr|A7F0N5|A7F0N5_SCLS1	HOG:E0465876	leotiomyceta	2240.7512349676354	312	1.0	0.9999725936359758	312	321	339	1.0
tr|A7F0N6|A7F0N6_SCLS1	HOG:E1027372.4d	saccharomyceta	662.2565343885391	142	0.5171150237796697	0.5181357442024457	142	280	529	0.8064516129032258
tr|A7F0N7|A7F0N7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	83	N/A	N/A
tr|A7F0N8|A7F0N8_SCLS1	HOG:E0442446	Leotiomycetes	4392.583182994396	509	1.0	0.9999944485107302	509	516	503	1.0
tr|A7F0N9|A7F0N9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	97	N/A	N/A
tr|A7F0P0|A7F0P0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	57	N/A	N/A
tr|A7F0P1|A7F0P1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	66	N/A	N/A
tr|A7F0P2|A7F0P2_SCLS1	HOG:E0470186.1b	sordariomyceta	3694.15706835941	429	1.0	0.999996376328856	422	435	434	1.0
tr|A7F0P3|A7F0P3_SCLS1	HOG:E0442265	Helotiales	5654.498058878648	615	1.0	0.9999956584908872	615	621	708	1.0
tr|A7F0P4|A7F0P4_SCLS1	HOG:E0802397.2b	saccharomyceta	1480.3430368369802	224	1.0	0.9999580864127454	224	230	207	1.0
tr|A7F0P5|A7F0P5_SCLS1	HOG:E0467116	leotiomyceta	3466.338534761637	495	1.0	0.9999528139085376	495	501	491	1.0
tr|A7F0P6|A7F0P6_SCLS1	HOG:E0469220.3c	sordariomyceta	5739.4409790451755	746	1.0	0.9999939312912329	736	752	731	1.0
tr|A7F0P7|A7F0P7_SCLS1	HOG:E0442282.3d	Helotiales	4159.43481180346	530	1.0	0.9999972885159691	524	536	506	1.0
tr|A7F0P8|A7F0P8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	98	N/A	N/A
tr|A7F0P9|A7F0P9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	53	N/A	N/A
tr|A7F0Q0|A7F0Q0_SCLS1	HOG:E0466120	leotiomyceta	43.018444073721426	17	0.22021877961685418	0.22359261879002135	17	82	750	0.6790123456790124
tr|A7F0Q1|A7F0Q1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	58	N/A	N/A
